N,alpha,M,conc_succ_prob,kappa_med,sigma_rel_med,sigma_abs_med,max_w_95per,pos_prob,nan_prob
24,1.0,77,0.0,817738.2275247946,1.0005996308365673e7,3.747317724949587e6,3.35276055843749e7,0.0,1.0
24,1.375,105,0.0,588960.6039158413,8.2471740106927175e6,2.9625163579884986e6,2.856882007324219e7,0.0,4.0
24,1.75,134,0.0,463983.27918368665,7.471530601838138e6,2.6237090147953257e6,2.66075826644531e7,0.0,0.0
24,2.125,163,0.0,369909.3231001778,7.970520053058855e6,2.2567033250063695e6,2.131892881894529e7,0.0,0.0
24,2.5,191,0.0,306286.46911780874,8.162939366104757e6,2.028637444002823e6,1.6337197676886853e7,0.0,1.0
24,2.875,220,0.0,262004.0412398078,7.767973267996734e6,1.821326092139419e6,1.4859891733593734e7,0.0,1.0
24,3.25,248,0.0,223628.82775515894,7.822658528964026e6,1.6939385298599354e6,1.3320292834179677e7,0.0,0.0
24,3.625,277,0.0,210822.13570780327,8.085746563650424e6,1.6710664695820608e6,1.5944433411413997e7,0.0,1.0
24,4.0,306,0.0,188686.29404397254,7.819219806970875e6,1.6222687189167547e6,1.335483436425781e7,0.0,0.0
24,4.375,334,0.0,161049.3172370117,7.586442027912509e6,1.378811772466614e6,1.2556104660051053e7,0.0,0.0
24,4.75,363,0.0,144076.54034092318,7.140324495657748e6,1.3449054040759446e6,1.118930838242186e7,0.0,0.0
24,5.125,391,0.0,139708.6444428583,7.439128353163659e6,1.3113173875201382e6,1.2031738635400707e7,0.0,1.0
24,5.5,420,0.0,114969.4437568622,6.844004683762867e6,1.1614172701720465e6,9.297896819011614e6,0.0,0.0
24,5.875,449,0.0,106560.01809140993,7.019524447963915e6,1.1379646702572678e6,8.888394983007794e6,0.0,1.0
24,6.25,477,0.0,103423.04207122052,6.95807446894551e6,1.070690562229286e6,9.10437997236325e6,0.0,0.0
24,6.625,506,0.0,92393.76170716724,6.302092654024197e6,1.0466402702921026e6,8.37791568798828e6,0.0,0.0
24,7.0,534,0.0,97755.471194832,6.706805255694815e6,1.0952651691059868e6,1.1103297204589834e7,0.0,0.0
24,7.375,563,0.0,94101.3190064863,6.557492529408439e6,1.0800427827338418e6,8.037772001660153e6,0.0,0.0
24,7.75,592,0.0,90634.86023966849,6.773454954511673e6,1.0612402194162058e6,8.604628063541582e6,0.0,0.0
24,8.125,620,0.0,85952.28690670329,6.697939213759538e6,1.0577167345199133e6,1.170549856059467e7,0.0,0.0
24,8.5,649,0.0,86778.70595009375,6.247403715153574e6,1.1062091520611371e6,8.02416947490234e6,0.0,0.0
24,8.875,677,0.0,87248.21764358567,6.836153648342291e6,1.1236281964640147e6,1.1162243816811899e7,0.0,0.0
24,9.25,706,0.0,80108.98455587731,6.232297225411966e6,1.0375695494136363e6,9.450033407317124e6,0.0,0.0
24,9.625,735,0.0,79051.79391157447,6.52312449098304e6,1.0330061788131464e6,1.0810916058713518e7,0.0,0.0
24,10.0,763,0.0,82555.64818636337,6.517788530988611e6,1.0642502541390578e6,8.281381335970432e6,0.0,0.0
26,1.0,85,0.0,885431.0917659984,1.050429492292921e7,4.0253134205758474e6,3.672303958671874e7,0.0,1.0
26,1.375,117,0.0,669442.4157288544,9.243422693869503e6,3.5354773016239656e6,3.0593372147070248e7,0.0,1.0
26,1.75,149,0.0,480501.50114819827,8.1450998304142095e6,2.8197402299924945e6,2.4079056556738265e7,0.0,2.0
26,2.125,181,0.0,368667.91258568526,7.107161961251176e6,2.398727740221735e6,1.8667344652929652e7,0.0,1.0
26,2.5,212,0.0,297233.18020212423,6.718782828902895e6,2.101150872459667e6,2.2901783496777296e7,0.0,1.0
26,2.875,244,0.0,259838.3650704681,7.460138026253241e6,1.9058279276063805e6,1.7627035632910125e7,0.0,0.0
26,3.25,276,0.0,283321.738830131,8.71940671097906e6,2.3160133691199264e6,2.150678025429687e7,0.0,0.0
26,3.625,308,0.0,249893.43110014556,8.782974802762862e6,2.0656076684621456e6,1.8257621199609365e7,0.0,2.0
26,4.0,339,0.0,226290.41031316813,9.518595027344514e6,1.960585902390684e6,1.9873887000707984e7,0.0,2.0
26,4.375,371,0.0,213768.86236541165,8.138781875398532e6,1.974455476515785e6,1.964570939423826e7,0.0,0.0
26,4.75,403,0.0,194695.6603842468,8.995213712991923e6,1.824508866024592e6,2.040278601098627e7,0.0,0.0
26,5.125,435,0.0,181917.31248300706,7.79175023433194e6,1.8387738002231903e6,1.7427905269400015e7,0.0,0.0
26,5.5,466,0.0,173476.27515669234,8.197025623789931e6,1.7913241898722588e6,1.2489744520971669e7,0.0,0.0
26,5.875,498,0.0,157628.5018314185,8.59849201474501e6,1.759093210941371e6,1.9242004106884763e7,0.0,0.0
26,6.25,530,0.0,165723.9836446924,9.28612785817473e6,1.7684566432235267e6,1.5573278166406214e7,0.0,0.0
26,6.625,562,0.0,172947.59135937478,9.439074557579132e6,1.9220950998480192e6,1.734820575166015e7,0.0,0.0
26,7.0,593,0.0,143382.891615825,8.6868561102633e6,1.667228132015259e6,1.682640184455566e7,0.0,0.0
26,7.375,625,0.0,131162.73573387146,8.080896026392583e6,1.5604660054784226e6,1.6075071075268533e7,0.0,0.0
26,7.75,657,0.0,143186.84109063342,8.803514775156263e6,1.7132082937465215e6,1.3325481243530272e7,0.0,0.0
26,8.125,689,0.0,130626.70503894823,8.426103344628425e6,1.7030637308712201e6,1.191718847077636e7,0.0,0.0
26,8.5,721,0.0,116141.2668490205,7.828474935207099e6,1.4970213395419428e6,1.1201692231298825e7,0.0,0.0
26,8.875,752,0.0,106526.22220620165,7.935800104199185e6,1.4784026365627153e6,1.1764681488232415e7,0.0,0.0
26,9.25,784,0.0,106516.80622282563,8.205380485064146e6,1.5040999598901598e6,1.07572609941455e7,0.0,0.0
26,9.625,816,0.0,104988.06658750013,7.976456275627324e6,1.512313387417025e6,1.4823417446289033e7,0.0,0.0
26,10.0,848,0.0,100789.24244493357,8.00552003443839e6,1.4651145869217315e6,1.051121781872634e7,0.0,0.0
28,1.0,94,0.0,1.0613350778055394e6,1.454420483335272e7,4.967474325078204e6,4.9158385199999735e7,0.0,1.0
28,1.375,129,0.0,663204.8919687198,8.72160090500243e6,3.6365911206166893e6,3.654964210312497e7,0.0,1.0
28,1.75,164,0.0,507152.8873938584,7.4641583897953e6,3.214186872645902e6,4.048605047031245e7,0.0,2.0
28,2.125,199,0.0,384776.76791038946,6.808171106148694e6,2.730994266616788e6,2.9988812836718693e7,0.0,0.0
28,2.5,234,0.0,342301.6540810349,6.5596905290283505e6,2.4442981178011494e6,2.7578393606640566e7,0.0,1.0
28,2.875,269,0.0,378111.10531843104,8.41426427304878e6,2.9444974580111415e6,3.1639439702343713e7,0.0,1.0
28,3.25,304,0.0,353127.6829313981,9.546484648699967e6,2.973814280715892e6,2.845455988906248e7,0.0,0.0
28,3.625,339,0.0,295525.4845211232,9.015558181566529e6,2.632833683276958e6,2.3379769961816374e7,0.0,0.0
28,4.0,374,0.0,279355.3100125522,8.595484536905825e6,2.5176628466098234e6,2.5498910424999993e7,0.0,0.0
28,4.375,409,0.0,245434.30945350253,8.6529572195392e6,2.3585273613221655e6,1.6683458727734363e7,0.0,0.0
28,4.75,444,0.0,215310.20082917088,8.102916370080726e6,2.146569895095199e6,2.244968714999999e7,0.0,3.0
28,5.125,479,0.0,203951.07472417346,8.45761224733568e6,2.1554219536124426e6,2.0814766503710914e7,0.0,0.0
28,5.5,514,0.0,208761.6709386328,8.62249535411448e6,2.3212025398776587e6,1.686613331523435e7,0.0,0.0
28,5.875,549,0.0,185684.90886861942,9.062741452971812e6,2.106056756465861e6,2.0195805718554687e7,0.0,0.0
28,6.25,584,0.0,180210.15444614465,9.352471448256122e6,2.0724868892429383e6,1.901127711796873e7,0.0,0.0
28,6.625,619,0.0,158074.34082683877,8.868687514136465e6,1.8514550791236248e6,1.8063375942578122e7,0.0,0.0
28,7.0,654,0.0,141683.6849689613,8.405016254876984e6,1.8544309930699533e6,1.9133073935693327e7,0.0,0.0
28,7.375,689,0.0,140256.1455065647,8.121870135529665e6,1.84637659389188e6,1.8551622924218744e7,0.0,0.0
28,7.75,724,0.0,140021.63279041796,8.251532043787237e6,1.7841753947864438e6,1.736897084687499e7,0.0,0.0
28,8.125,759,0.0,130836.79232970529,7.505450540974749e6,1.8062352669340326e6,1.7805829824706998e7,0.0,0.0
28,8.5,794,0.0,125797.6651421458,8.266023163529663e6,1.7659163207039742e6,1.6351204216796845e7,0.0,1.0
28,8.875,829,0.0,130187.80347164231,9.048016679029772e6,1.820592740652108e6,1.5985600276562473e7,0.0,1.0
28,9.25,864,0.0,120135.99374061602,9.073645157413011e6,1.7876208575971052e6,1.7083573632812496e7,0.0,0.0
28,9.625,899,0.0,105388.98180135444,7.310008924121235e6,1.6328730480604924e6,1.945108200468747e7,0.0,0.0
28,10.0,934,0.0,106120.87222453207,7.939296484844166e6,1.5737504462876732e6,1.392221384375e7,0.0,1.0
30,1.0,103,0.0,936061.400632099,1.2397877428109385e7,4.849798661431029e6,4.254512275292969e7,0.0,4.0
30,1.375,141,0.0,666415.1657533038,9.6713413486699e6,4.0338955656786207e6,3.551837307265623e7,0.0,1.0
30,1.75,179,0.0,563820.5285153522,8.906071889119552e6,3.636918945412825e6,3.665358132148436e7,0.0,0.0
30,2.125,217,0.0,435411.5830705353,6.772228137447543e6,3.050791485079665e6,3.985191666054685e7,0.0,0.0
30,2.5,256,0.0,400568.26500102505,7.244912607549846e6,3.0468540181572787e6,3.683889600058591e7,0.0,0.0
30,2.875,294,0.0,391934.3046535829,8.141536015890495e6,3.2817441805169126e6,2.8422433987695273e7,0.0,0.0
30,3.25,332,0.0,362202.34617420565,8.225447233269974e6,3.2068748446314116e6,2.8573749493359372e7,0.0,1.0
30,3.625,370,0.0,322652.5711129034,8.026177289024544e6,3.0737360829420495e6,2.8400985728417933e7,0.0,2.0
30,4.0,409,0.0,266303.34989678307,7.614199447454394e6,2.644011902729277e6,2.8521225593945164e7,0.0,1.0
30,4.375,447,0.0,266077.6552744786,7.788615632060515e6,2.6515722239549374e6,2.6381836767773435e7,0.0,1.0
30,4.75,485,0.0,226689.40103316063,7.681379977726945e6,2.401878523929824e6,2.016324532753901e7,0.0,1.0
30,5.125,523,0.0,236231.60606184788,7.763238973118134e6,2.614965791516286e6,2.5257350026074123e7,0.0,1.0
30,5.5,562,0.0,214462.33276405543,8.337539776100394e6,2.398017631978533e6,2.2483425808154296e7,0.0,1.0
30,5.875,600,0.0,200578.28199299655,7.2924372283163015e6,2.4086642678765617e6,2.138911289492187e7,0.0,0.0
30,6.25,638,0.0,176608.65931113312,8.61842126423299e6,2.197880678426363e6,2.1220758989843726e7,0.0,3.0
30,6.625,676,0.0,181375.37298107005,8.351199466316422e6,2.284155368274457e6,2.4218513632861305e7,0.0,0.0
30,7.0,715,0.0,173046.5454598786,8.718749133851366e6,2.230378634558155e6,2.0395502698535156e7,0.0,0.0
30,7.375,753,0.0,175333.73491785472,8.259793133328628e6,2.2841563962686397e6,2.1761955000488255e7,0.0,0.0
30,7.75,791,0.0,169146.3855307684,8.458453574904157e6,2.2532441010606554e6,2.246486308945311e7,0.0,1.0
30,8.125,830,0.0,164716.9574988046,9.255523228812277e6,2.30734373976247e6,2.178347170185546e7,0.0,0.0
30,8.5,868,0.0,151819.79624980828,8.495913795297807e6,2.1718775762845622e6,2.1113507718847647e7,0.0,0.0
30,8.875,906,0.0,146120.06546514184,8.742054269475255e6,2.1580511891959626e6,2.355399718515622e7,0.0,0.0
30,9.25,944,0.0,152324.55462168436,9.27098863313733e6,2.261147298058635e6,2.4931358610742163e7,0.0,0.0
30,9.625,983,0.0,146541.69552172115,9.042688353773043e6,2.178183480708044e6,2.085103848686522e7,0.0,0.0
30,10.0,1021,0.0,140468.5951980858,8.882321052554302e6,2.147436068644165e6,1.651514124492187e7,0.0,0.0
32,1.0,111,0.0,998906.0534579989,1.6213018738527622e7,5.531106324504533e6,5.427864973124974e7,0.0,1.0
32,1.375,153,0.0,743793.9587242774,1.294264014636816e7,4.597963385345405e6,4.805218820312491e7,0.0,3.0
32,1.75,195,0.0,621401.5944556603,9.899784848372221e6,4.120628315027993e6,3.67301095034179e7,0.0,0.0
32,2.125,236,0.0,485842.91260179423,8.223083333740521e6,3.617244615235034e6,4.479625253945311e7,0.0,1.0
32,2.5,278,0.0,520371.3876159174,9.641450784804076e6,4.331964583977994e6,4.128585285078125e7,0.0,0.0
32,2.875,319,0.0,424932.7012639061,7.99840620897243e6,3.605454476366449e6,3.804804836562499e7,0.0,0.0
32,3.25,361,0.0,355820.3611317051,8.35459642485998e6,3.231443878592277e6,3.2132678483593673e7,0.0,1.0
32,3.625,403,0.0,299637.9288951221,6.833094035303915e6,2.8962799895666e6,2.613435636249996e7,0.0,3.0
32,4.0,444,0.0,286081.4262386357,6.933309046661325e6,2.900955899200136e6,3.1755045517187472e7,0.0,2.0
32,4.375,486,0.0,277493.84296762606,7.149807071543975e6,3.001573264382803e6,2.804508944374985e7,0.0,1.0
32,4.75,527,0.0,290856.31898867874,8.441727072597899e6,3.218727881252992e6,3.4940289181249976e7,0.0,1.0
32,5.125,569,0.0,244744.65130258567,7.294468725730199e6,2.9551390128316954e6,2.5115199155859355e7,0.0,0.0
32,5.5,610,0.0,230524.67531966537,7.428149329096939e6,2.8277178225809927e6,2.5675514197656248e7,0.0,0.0
32,5.875,652,0.0,235567.2802924642,7.912246807205539e6,2.94937170605719e6,3.1011018566406198e7,0.0,0.0
32,6.25,694,0.0,235371.49961532018,8.228231550621141e6,3.0545538204691103e6,2.7520820849218737e7,0.0,0.0
32,6.625,735,0.0,214611.21182542658,8.712421933323689e6,2.8803048165107896e6,2.837423366718748e7,0.0,0.0
32,7.0,777,0.0,231082.52672083006,8.908115762832481e6,3.049011278643181e6,3.0356859346874997e7,0.0,0.0
32,7.375,818,0.0,207677.26980259718,9.016090936994541e6,2.9311609716468975e6,2.8232650647656236e7,0.0,0.0
32,7.75,860,0.0,203925.4715995611,9.588639032052923e6,3.003934795052879e6,2.216931599374999e7,0.0,1.0
32,8.125,902,0.0,209968.26697478764,9.819955473613815e6,2.946331470024107e6,2.6285457588476453e7,0.0,0.0
32,8.5,943,0.0,192366.66421732344,9.785983257981118e6,2.8157908725447506e6,3.186941152343746e7,0.0,0.0
32,8.875,985,0.0,181610.56371600932,9.160950922259912e6,2.801667182953257e6,2.3403925114843734e7,0.0,0.0
32,9.25,1026,0.0,157331.76255605373,8.295092304917406e6,2.4788122058690353e6,2.3775948199999955e7,0.0,0.0
32,9.625,1068,0.0,148689.1455734839,8.151052181214112e6,2.453478882702522e6,2.3729088639062494e7,0.0,2.0
32,10.0,1110,0.0,152645.7496894697,8.302276735104989e6,2.5157697009455403e6,2.2885203263671864e7,0.0,0.0
34,1.0,120,0.0,1.1903699177812892e6,1.9165360984011494e7,6.398376201781644e6,5.748999126044917e7,0.0,0.0
34,1.375,165,0.0,774630.817017064,1.3508913522027798e7,5.071299499467196e6,6.120886901328121e7,0.0,0.0
34,1.75,210,0.0,585733.2506006332,9.967140416251663e6,4.148160583567246e6,3.9580126391406246e7,0.0,0.0
34,2.125,255,0.0,476576.7275961969,9.414433215215946e6,3.7912099153101463e6,3.3227644418749902e7,0.0,0.0
34,2.5,300,0.0,519973.33199719427,9.958859762428774e6,4.255308697996748e6,5.42081974796875e7,0.0,0.0
34,2.875,345,0.0,457789.7518365224,8.780495267129071e6,4.0833424914546628e6,4.48001381822265e7,0.0,0.0
34,3.25,390,0.0,423421.6749202294,9.29782910182421e6,4.080077945782847e6,4.450744607724608e7,0.0,0.0
34,3.625,435,0.0,350967.2388038564,7.492760449283853e6,3.679635255417802e6,4.1258751978124954e7,0.0,0.0
34,4.0,480,0.0,356236.2825115691,8.1848945440870235e6,3.858716717422181e6,3.840738001425779e7,0.0,0.0
34,4.375,525,0.0,360068.7151245152,9.056026707549613e6,4.028915611634422e6,4.254145884580076e7,0.0,0.0
34,4.75,570,0.0,334702.70006659656,8.86163512679299e6,3.912094626594546e6,3.977217871425779e7,0.0,0.0
34,5.125,615,0.0,315680.39060239366,8.172785482389186e6,3.668445746021297e6,3.0070308665136665e7,0.0,0.0
34,5.5,660,0.0,297562.23756154627,8.326182907380383e6,3.737795810283823e6,4.5600385790136695e7,0.0,0.0
34,5.875,705,0.0,231566.9930343539,6.894543669424545e6,3.060555262436849e6,3.1884457628320295e7,0.0,0.0
34,6.25,750,0.0,215439.0820820068,6.746287278373251e6,2.8656758500171863e6,2.8717851478710935e7,0.0,0.0
34,6.625,795,0.0,232142.19867019344,7.555535675203169e6,3.2576755900951046e6,2.8516757783886705e7,0.0,0.0
34,7.0,840,0.0,227519.1669071535,7.936631555672881e6,3.134457847075194e6,2.5851569295117162e7,0.0,0.0
34,7.375,885,0.0,199046.31173346352,7.331155612405911e6,2.9558268767607445e6,3.204786779101558e7,0.0,0.0
34,7.75,930,0.0,198897.4289755801,7.293419520883249e6,2.9788052577474425e6,3.407563706718748e7,0.0,0.0
34,8.125,975,0.0,187845.57768783375,7.507340811799091e6,2.959155701883644e6,2.5814576304687478e7,0.0,0.0
34,8.5,1020,0.0,169192.39447474308,7.239706493614309e6,2.734312079376976e6,2.2430031131103512e7,0.0,0.0
34,8.875,1065,0.0,164753.10716222663,7.360347855919733e6,2.6028570528526604e6,3.1094473805859376e7,0.0,0.0
34,9.25,1110,0.0,159914.45384078164,7.007740204475141e6,2.6602833610244906e6,2.6642064884228513e7,0.0,0.0
34,9.625,1155,0.0,149548.04248261717,6.72445505996395e6,2.520844988769221e6,2.4132283108203113e7,0.0,0.0
34,10.0,1199,0.0,160713.52876803675,8.348904922933277e6,2.6540374155223835e6,2.5300339766113266e7,0.0,0.0
36,1.0,130,0.0,1.1574369454965445e6,2.061838028389185e7,6.338129892608462e6,6.209717276796872e7,0.0,0.0
36,1.375,178,0.0,786370.8217904596,1.6358981517715715e7,5.318153753301414e6,5.724027618124984e7,0.0,0.0
36,1.75,226,0.0,582750.567472171,1.2042907003157407e7,4.316526986823937e6,4.9928166448437445e7,0.0,0.0
36,2.125,275,0.0,636664.2348685524,1.3449937811989576e7,5.20863049815079e6,5.990492844999992e7,0.0,0.0
36,2.5,323,0.0,536744.1915380757,1.1798275948582096e7,4.597231810163673e6,5.1921825787499994e7,0.0,0.0
36,2.875,371,0.0,523460.11699958245,1.1211163749068795e7,4.851816800769818e6,4.938012263164052e7,0.0,0.0
36,3.25,420,0.0,469936.07097585313,1.0242285302916694e7,4.435651202097067e6,5.398454730419918e7,0.0,0.0
36,3.625,468,0.0,430923.6216250444,1.0465627793782495e7,4.653032161463536e6,4.419821724414061e7,0.0,0.0
36,4.0,517,0.0,397036.2345261639,9.093334754297648e6,4.585696053861316e6,3.793236685312493e7,0.0,0.0
36,4.375,565,0.0,377253.78995875467,9.880587935553344e6,4.377949206361802e6,4.684282486484374e7,0.0,0.0
36,4.75,613,0.0,350648.7663286739,8.613656917294666e6,4.062039616003558e6,4.482351013749988e7,0.0,0.0
36,5.125,662,0.0,281409.8036179276,7.075104632215493e6,3.520216236778874e6,4.766594845312499e7,0.0,0.0
36,5.5,710,0.0,261002.92954899964,6.939185228825718e6,3.517536874639117e6,3.756045003749996e7,0.0,0.0
36,5.875,758,0.0,242580.65249693365,6.750073700534884e6,3.234663269981485e6,2.847498387812499e7,0.0,0.0
36,6.25,807,0.0,239249.00459178287,6.968521199523719e6,3.323526079310679e6,3.891931377499998e7,0.0,0.0
36,6.625,855,0.0,266651.9541119408,7.589398555441832e6,3.7858989621496713e6,3.491053336718749e7,0.0,0.0
36,7.0,904,0.0,215785.75489941423,7.311374612683002e6,3.104125411140153e6,3.441682426562497e7,0.0,0.0
36,7.375,952,0.0,232079.49203676137,7.588505284133613e6,3.6392490022263983e6,4.4822242887695156e7,0.0,0.0
36,7.75,1000,0.0,219303.60995681383,7.389684289705012e6,3.5166152857050104e6,3.993054959433586e7,0.0,0.0
36,8.125,1049,0.0,232266.31333121675,7.877457664243488e6,3.6529544605689e6,3.852956176464842e7,0.0,0.0
36,8.5,1097,0.0,209126.14126822248,7.748016466944927e6,3.426743755700884e6,3.0833631671874978e7,0.0,0.0
36,8.875,1145,0.0,195841.4127087606,7.170960293693485e6,3.2642158308773255e6,4.116640060234373e7,0.0,0.0
36,9.25,1194,0.0,187696.94875890185,7.664517873406925e6,3.1498876091708196e6,2.9357445465625e7,0.0,0.0
36,9.625,1242,0.0,172786.09730712074,7.298738354755413e6,2.9742848768160422e6,2.6472488125585932e7,0.0,0.0
36,10.0,1291,0.0,177639.64687886077,7.082844321006961e6,3.028503290055719e6,2.7481520978906207e7,0.0,0.0
38,1.0,139,0.0,1.1555928086293587e6,2.1578004668166906e7,6.911749482643995e6,8.016151929062496e7,0.0,0.0
38,1.375,191,0.0,814786.3786908694,1.8522740302345797e7,5.769021300839242e6,5.3248163012499996e7,0.0,0.0
38,1.75,242,0.0,604453.410541692,1.4180339975231133e7,4.8699848459505085e6,4.517908433671872e7,0.0,0.0
38,2.125,294,0.0,664473.2908680196,1.5367722786860213e7,5.656561230787258e6,6.846687192031246e7,0.0,0.0
38,2.5,346,0.0,583756.173502685,1.437638753215224e7,5.239889974157074e6,5.1316614259667955e7,0.0,0.0
38,2.875,398,0.0,527188.5047989658,1.3072399661132688e7,5.015702712400945e6,5.852296033554678e7,0.0,0.0
38,3.25,450,0.0,489222.1810029517,1.3667503741089161e7,5.164433310731605e6,5.436292086269528e7,0.0,0.0
38,3.625,502,0.0,416665.1750425742,1.063210310049889e7,4.489653348980103e6,3.850485334550781e7,0.0,0.0
38,4.0,553,0.0,397040.98411147896,1.141302976729368e7,4.892648667633761e6,4.4584817130004875e7,0.0,0.0
38,4.375,605,0.0,388285.7524668828,1.046213725302694e7,4.743589372614127e6,4.588606620156239e7,0.0,0.0
38,4.75,657,0.0,349703.136698765,9.167959397861913e6,4.303365731330376e6,3.381468729257812e7,0.0,0.0
38,5.125,709,0.0,321312.303825786,9.71928821659248e6,4.321231562091604e6,4.8597993286718704e7,0.0,0.0
38,5.5,761,0.0,308258.2878834979,8.366021591889672e6,4.0980039307824494e6,4.010696460859374e7,0.0,0.0
38,5.875,813,0.0,289637.8402264537,9.17193514083842e6,4.1403933868414448e6,5.350720635722652e7,0.0,0.0
38,6.25,864,0.0,301638.7834756551,9.809477336508442e6,4.388018827742452e6,5.108493398437497e7,0.0,0.0
38,6.625,916,0.0,257848.32956521065,7.906943167932237e6,3.8865389302107897e6,3.874979053703606e7,0.0,0.0
38,7.0,968,0.0,272889.1791616294,8.334578940221698e6,4.0677447435980868e6,6.253230946484372e7,0.0,0.0
38,7.375,1020,0.0,253257.60635243024,9.067862126291102e6,4.114819446469715e6,5.1677661848828085e7,0.0,0.0
38,7.75,1072,0.0,241505.17313587933,8.81542120238728e6,3.797679347843415e6,4.215158101054686e7,0.0,0.0
38,8.125,1124,0.0,245555.94633976504,7.826225585852576e6,3.7982157112827627e6,3.5064982348071285e7,0.0,0.0
38,8.5,1175,0.0,228550.1078458648,8.256084329171711e6,4.116095564725048e6,4.344056464736327e7,0.0,0.0
38,8.875,1227,0.0,211805.39320421568,7.923904665626282e6,3.877506923434115e6,3.1743159059765607e7,0.0,0.0
38,9.25,1279,0.0,205128.29836232183,7.395584071147904e6,3.705087328261502e6,3.065688751899412e7,0.0,0.0
38,9.625,1331,0.0,199758.47535719967,7.725060075434027e6,3.451363205175603e6,3.372325391196286e7,0.0,0.0
38,10.0,1383,0.0,202856.33537851446,7.68309415641289e6,3.633859272836809e6,3.592523000014643e7,0.0,0.0
40,1.0,148,0.0,1.1934326399643356e6,2.3617797300731115e7,7.319455883255279e6,6.785855836874999e7,0.0,0.0
40,1.375,203,0.0,860435.2845878414,1.8705500671732493e7,6.110318134634725e6,6.760359977148435e7,0.0,0.0
40,1.75,259,0.0,770003.6824777963,1.9279611034214128e7,6.001661005151963e6,5.985302092187497e7,0.0,0.0
40,2.125,314,0.0,705242.4007586096,1.9688763963020235e7,6.117659459280798e6,6.978403062812474e7,0.0,0.0
40,2.5,369,0.0,610028.3776637132,1.81136414455301e7,5.570652894012677e6,5.319155969374997e7,0.0,0.0
40,2.875,425,0.0,524761.2964061064,1.56734199503891e7,5.203788349544482e6,6.115767690781237e7,0.0,0.0
40,3.25,480,0.0,463353.2374420166,1.3143814636362316e7,4.893218849966127e6,5.353043834804678e7,0.0,0.0
40,3.625,535,0.0,468613.19381933473,1.4194273690047562e7,5.392327596957792e6,6.174105302265625e7,0.0,0.0
40,4.0,591,0.0,433252.057418281,1.3036411129820846e7,5.170515643281688e6,6.869755073125e7,0.0,0.0
40,4.375,646,0.0,412329.2817830065,1.2954792737853136e7,5.223186788772203e6,3.9342007075878836e7,0.0,0.0
40,4.75,701,0.0,376935.0669635767,1.311522118094418e7,5.188265670719923e6,6.28554477359374e7,0.0,0.0
40,5.125,757,0.0,355164.0231676089,1.1916704425546642e7,4.783907234787981e6,6.732082956718747e7,0.0,0.0
40,5.5,812,0.0,350132.897462065,1.1414066269043894e7,4.919052572887565e6,4.606042075624997e7,0.0,0.0
40,5.875,867,0.0,309772.80980849575,1.078448743986023e7,4.433252536968084e6,4.535901050605459e7,0.0,0.0
40,6.25,923,0.0,283639.06525252527,9.121809105460063e6,4.1832286422915906e6,3.621551925937499e7,0.0,0.0
40,6.625,978,0.0,295745.5190654142,9.934929317856088e6,4.693756846405871e6,5.3022607329687476e7,0.0,0.0
40,7.0,1033,0.0,288412.7149720723,9.927212641116418e6,4.662528333655428e6,4.5265674365624964e7,0.0,0.0
40,7.375,1089,0.0,269183.3305146819,8.854065246600611e6,4.335396606967809e6,4.588596720624997e7,0.0,0.0
40,7.75,1144,0.0,244963.88047489582,9.087539693727888e6,4.1485839482658347e6,3.9866620224218614e7,0.0,0.0
40,8.125,1199,0.0,245199.8287236084,9.1275536172992e6,4.2304014460339e6,4.213451579296874e7,0.0,0.0
40,8.5,1255,0.0,235730.17415116142,7.915027939508453e6,4.122490060983504e6,3.6903790532421805e7,0.0,0.0
40,8.875,1310,0.0,220362.0815294382,7.492423248319559e6,3.7481774226508373e6,3.853417326376951e7,0.0,0.0
40,9.25,1365,0.0,217548.22817481746,7.993864483725911e6,4.109127556386338e6,3.599537132128902e7,0.0,0.0
40,9.625,1421,0.0,220397.29754720116,8.587897491421476e6,4.1073672763630277e6,3.71134223859375e7,0.0,0.0
40,10.0,1476,0.0,192922.64363042836,7.192139926033638e6,3.847553641394362e6,4.5998296031249985e7,0.0,0.0
42,1.0,157,0.0,1.1862657805188415e6,2.5887912467757955e7,7.417433703560431e6,8.396752981874998e7,0.0,0.0
42,1.375,216,0.0,837924.7066910355,2.180737661766042e7,6.154258605221494e6,6.013864665917966e7,0.0,0.0
42,1.75,275,0.0,942132.7677328214,2.7225022125275403e7,7.770031856970299e6,8.310898736874998e7,0.0,0.0
42,2.125,334,0.0,798593.711429162,2.245318039748872e7,6.986931768644059e6,9.640698352656238e7,0.0,0.0
42,2.5,393,0.0,709501.1619195137,2.1779328286249064e7,6.799207575494468e6,6.5539110479687236e7,0.0,0.0
42,2.875,452,0.0,544879.4464654332,1.6940498217998162e7,5.833026582350053e6,6.156293735156241e7,0.0,0.0
42,3.25,511,0.0,494938.8735925782,1.603346120276466e7,5.167276964222351e6,5.716168641254882e7,0.0,0.0
42,3.625,570,0.0,500342.27159162983,1.739569372870045e7,5.860973082094911e6,6.88375257148437e7,0.0,0.0
42,4.0,628,0.0,526548.7090886111,1.8366756778567128e7,6.485547105222246e6,7.683210365234366e7,0.0,0.0
42,4.375,687,0.0,489826.88652054395,1.7582525280962385e7,6.341174387337766e6,7.274019490156247e7,0.0,0.0
